time,open,high,low,close,Volume,BB 상단,BB 중단,BB 하단,MA90,MA120,EMA13,EMA28
1561642200,14.62998533,14.79065183,14.49398546,14.67865194,2372670,29.206713602247227,17.761084963708313,6.315456325169398,14.617696450111119,15.49417334891667,14.695260576831199,14.499073456953177
1561656600,14.67731861,14.8599851,14.67398528,14.85465177,1634565,29.17070250202486,17.73477665679165,6.29885081155844,14.591207587777784,15.459156717416672,14.718030747283885,14.523596099232268
1561728600,14.76465186,14.9873183,14.76265186,14.95465167,2971800,29.100347473857852,17.704062798708314,6.307778123558775,14.573148346666676,15.421101200083339,14.75183373624333,14.553324069630042
1561743000,14.95465167,15.00998495,14.85731843,14.88998507,3038910,29.028984738849775,17.673037829833316,6.317090920816856,14.555252068333342,15.383084571583339,14.771569641065712,14.576542069655556
1561987800,15.36531792,15.53465109,15.1166515,15.15531813,4467195,28.954288859225862,17.643271192999983,6.332253526774103,14.549044667111119,15.360545705250003,14.82639085377061,14.616457660024139
1562002200,15.15531813,15.22598473,15.0863182,15.13798482,1234050,28.876798139725818,17.613232334249982,6.349666528774147,14.543148376777786,15.337934616833337,14.870904277517665,14.652425050367302
1562074200,15.27331801,15.27331801,14.81598514,14.8539851,4451025,28.78426478562364,17.579957367624978,6.375649949626315,14.53115579622223,15.309184645666672,14.868487252158,14.66632574344542
1562088600,14.85131844,14.99065163,14.82731846,14.97265165,1695915,28.697905176123857,17.548301843833315,6.398698511542772,14.518637290222232,15.281206895916673,14.883367880421142,14.68745166803539
1562160600,15.95931733,16.09998385,15.63531765,15.65931763,9602310,28.596760221458034,17.51869631799998,6.440632414541923,14.51494840511112,15.260645805416674,14.994217844646693,14.75447690679157
1562333400,15.63598432,15.69665092,15.38665123,15.65998429,4989675,28.48492290039012,17.48808245979165,6.491242019193177,14.512118778333342,15.239401382250007,15.089327336840023,14.816925691840428
1562347800,15.66131763,15.66598429,15.52531776,15.53998441,2077620,28.371485899108205,17.45691582437498,6.542345749641758,14.510992853444453,15.217190293416671,15.15370691872002,14.866791810334192
1562592600,15.40898455,15.47598448,15.24731804,15.4186512,1832565,28.251891994530972,17.424704745583316,6.597517496635659,14.508911374000007,15.194334760750005,15.191556101760018,14.904851078587006
1562607000,15.43131786,15.44465118,15.33331795,15.35865126,727860,28.149282056292947,17.394279776083316,6.639277495873687,14.498259532777787,15.16887923066667,15.215426838651444,14.936147642822386
1562679000,15.26265136,15.39998455,15.1579848,15.35331793,2899845,28.058111176852748,17.36536591616665,6.672620655480552,14.488103987333343,15.14343481166667,15.235125565986952,14.964918007455324
1562693400,15.34865127,15.37665124,15.29398466,15.33265129,1247895,27.936794499055438,17.333193726208314,6.729592953361193,14.469400302444454,15.122429277166669,15.249057812274529,14.990278923492887
1562765400,15.62198433,15.79998415,15.54531774,15.74065088,3354540,27.8145779613534,17.30316597854165,6.7917539957298985,14.4553706868889,15.104445961916667,15.319285393378168,15.042028713596826
1562779800,15.75265087,15.92798402,15.73998421,15.92598403,2558100,27.67368307779412,17.27235767612498,6.871032274455839,14.442829958777788,15.088057089500001,15.405956627181286,15.102991149210839
1562851800,15.89465072,16.09598386,15.73331755,15.98198397,3485415,27.54113902993337,17.24287992791665,6.944620825899934,14.431237377777787,15.072579327249999,15.488246247583959,15.163611343748022
1562866200,15.99531729,16.00531728,15.83798411,15.90398405,2056035,27.401924169277102,17.212629958249984,7.023335747222866,14.425259606000008,15.059084896333335,15.547637362214822,15.21467153038609
1562938200,15.98265064,16.26665035,15.98265064,16.24398371,3986865,27.259320988717604,17.183827209375014,7.108333430032424,14.422689238222231,15.04646268675,15.647115411898419,15.285658577256015
1562952600,16.24398371,16.35731693,16.19331709,16.34531694,2769870,27.20352827629962,17.165874449625015,7.128220622950412,14.422415164444455,15.030507147166668,15.746858487341502,15.358738464341807
1563197400,16.55065007,16.64331664,16.32865029,16.47065015,3477045,27.160020399746358,17.150546687250017,7.1410729747536745,14.424052199888898,15.015896050750003,15.850257296292716,15.435422028869958
1563211800,16.47131681,16.95998299,16.46398349,16.89931638,4464660,27.121319587713362,17.13784669995835,7.154373812203335,14.432844783666676,15.004562728750004,16.00012287967947,15.536380259982375
1563283800,16.61265,16.89998305,16.53265008,16.85464976,3255690,27.082647342270377,17.125045323916687,7.167443305562996,14.44090403477779,14.994362739000003,16.12219814829669,15.627295397914624
1563298200,16.84398311,16.86731642,16.75664986,16.82398313,1438980,27.060701466652002,17.115650888916683,7.170600311181364,14.451689209222232,14.98240163991667,16.222453145682877,15.709825586334306
1563370200,17.03031625,17.21731606,16.89331639,17.14864947,4501290,27.038226261641565,17.107264786250017,7.176303310858469,14.464659566666677,14.973529426583337,16.35476690629961,15.80905481969056
1563384600,17.16664945,17.19998275,16.98798296,16.98798296,1585035,27.014387986137734,17.098073128791683,7.1817582714456325,14.485689175222234,14.96859054266667,16.445226342542522,15.890360208677418
1563456600,17.00731628,17.03731625,16.79598315,17.01331627,2581965,26.98572519621547,17.087953694500015,7.190182192784562,14.50657063577779,14.964312769166671,16.52638204646502,15.967805454285871
1563471000,17.01131627,17.01398294,16.8853164,16.90598304,842700,26.947539606086522,17.07565370683335,7.203767807580178,14.5221483978889,14.958251664083338,16.58061075982716,16.032507356748916
1563543000,17.05331623,17.25598269,16.98598296,17.25464936,3588465,26.91196411421665,17.06506760633335,7.218171098450052,14.541926155777787,14.955440555750005,16.67690198842328,16.116793012145543
1563557400,17.25598269,17.32864929,17.18964943,17.20731607,2695725,26.878381362698185,17.05474817220835,7.231114981718514,14.562955764222233,14.953690557500005,16.752675428648523,16.192001498894125
1563802200,17.24664937,17.47531581,17.07464954,17.07464954,2772735,26.842227931765912,17.043559294541684,7.244890657317457,14.58082241300001,14.952323892166671,16.79867173027016,16.25287377759108
1563816600,17.06998288,17.10598284,16.94664967,17.04398291,1108665,26.807279328678753,17.032539861166683,7.2578003936546125,14.60022980100001,14.956190555000003,16.833716184517282,16.30743302810204
1563888600,17.12131616,17.21331607,16.96664965,17.20464941,1791345,26.769589121002774,17.02159542770835,7.273601734413921,14.622385334333346,14.962057215750004,16.886706645300528,16.36931001995707
1563903000,17.19864942,17.36464925,17.17598277,17.33998261,1741425,26.72412810009523,17.009812106208347,7.295496112321466,14.653881599111124,14.975607202166673,16.95146035454331,16.43625295720141
1563975000,17.28598266,17.54264907,17.21598273,17.4833158,2968800,26.66774568011185,16.996869063625017,7.325992447138185,14.691733413000012,14.990729409250005,17.027439703894267,16.508464187739246
1563989400,17.48264913,17.73598221,17.41931586,17.67331561,2700810,26.61227739777497,16.984691298083348,7.357105198391725,14.736133368444454,15.005229394750002,17.1197076904808,16.588798768584816
1564061400,15.56665105,15.618651,15.04198491,15.17998477,9626505,26.559494350747542,16.962721875666684,7.365949400585826,14.752762981333346,14.997568291250003,16.842604416126402,16.491639182475517
1564075800,15.17598478,15.34798461,15.14065148,15.2579847,2797755,26.494215548640547,16.939549676708353,7.384883804776157,14.770659259666678,14.991457186333339,16.616230170965487,16.406559562994445
1564147800,15.1539848,15.16065146,14.81698514,15.09465153,3812865,26.429073969083603,16.915685811750016,7.402297654416428,14.786525910444455,14.98462385991667,16.398861793684702,16.316083146925862
1564162200,15.0913182,15.34865127,15.05665157,15.19931809,2497305,26.358721879990895,16.891841391208352,7.424960902425807,14.810222183000011,14.980940530250004,16.22749840744403,16.239064867137873
1564407000,15.14531814,15.59865102,15.07265155,15.55998439,4099365,26.2871362698056,16.86978863554168,7.452441001277762,14.84042215266668,14.980557197250002,16.132139262094885,16.192231730783536
1564421400,15.56731772,15.7246509,15.4186512,15.7186509,1954740,26.19468903553422,16.846105325958348,7.497521616382475,14.87122212177779,14.975568313333337,16.07306949608133,16.159570983832946
1564493400,15.54065108,16.06665055,15.50131779,16.03131725,2769945,26.099417875392394,16.82366645954168,7.547915043690967,14.904466532777784,14.973601648583339,16.067104889498285,16.15072589874102
1564507800,16.03265059,16.22131706,16.03198392,16.1479838,2217900,26.010529481833476,16.80261370287501,7.594697923916545,14.943473901000006,14.966368322500005,16.078659019569958,16.150536788483016
1564579800,16.1853171,16.4166502,16.0206506,16.39131689,3868425,25.92251660514009,16.782810944958346,7.643105284776601,14.984377563666673,14.961268327583339,16.123324429631392,16.167142312725566
1564594200,16.39331689,16.43998351,15.78198417,16.13065049,3950100,25.855738779397424,16.764697074250012,7.673655369102601,15.022525673555563,14.953568335333339,16.12437100968405,16.16462563529622
1564666200,16.17798377,16.30065032,15.84131744,15.84131744,3291525,25.787388626556194,16.745227649333344,7.703066672110493,15.058681192777785,14.943701678500007,16.08393478544347,16.142328518379237
1564680600,15.85465076,15.9226507,15.4559845,15.59665102,3430350,25.726934466149242,16.725808224333345,7.724681982517449,15.091955233444454,14.936657241083338,16.01432281895155,16.104695587456533
1564752600,15.42798453,15.63331765,15.29465133,15.45865116,2802960,25.662339653432348,16.705288800458344,7.748237947484341,15.123029276333341,14.92818502733334,15.934941153387042,16.06014079935608
1564767000,15.44731784,15.74531754,15.44665117,15.61465101,2365020,25.57514867547944,16.68286660075001,7.790584526020581,15.156044058111117,14.921890589250006,15.889185418617464,16.029417365607387
1565011800,15.29731799,15.41598454,15.05331824,15.18398477,3397575,25.49415855044016,16.659255513333346,7.824352476226528,15.185369954666676,14.91239615433334,15.788442468814969,15.971111669358601
1565026200,15.18198477,15.31998463,15.15531813,15.21598474,1598085,25.414312819971144,16.63609720325001,7.857881586528876,15.216206960777786,14.904962828500006,15.706662793269974,15.91903395009249
1565098200,15.44398451,15.49998445,15.04998491,15.20731808,1837065,25.33300340487563,16.61288333762501,7.892763270374392,15.247784706888897,14.897279502833339,15.635327834231406,15.869950096982663
1565112600,15.21598474,15.38265124,15.19331809,15.37531791,1004325,25.259945521181585,16.59162502562501,7.9233045300684335,15.28591800200001,14.893296173500007,15.598183559341205,15.835837532363168
1565184600,15.11398484,15.38598457,15.05865156,15.35865126,1927770,25.18388404931151,16.57006393612501,7.956243822938513,15.323977223111122,14.88810728983334,15.56396465943532,15.802928134269157
1565199000,15.40465122,15.56731772,15.40398455,15.55998439,1385160,25.11429036946833,16.550383400291675,7.986476431115024,15.35562163577779,14.891979508166674,15.563396049515989,15.786173393285077
1565271000,15.61998433,15.85265077,15.51598444,15.83465078,2660745,25.045025311961716,16.53209730750001,8.019169303038304,15.387932714444457,14.897818391166673,15.602146725299418,15.789516661334382
1565285400,15.84265078,15.98665063,15.8226508,15.88598407,2123910,24.968466856026705,16.51325565975001,8.058044463473312,15.419673423333345,14.901001721333339,15.642694917399501,15.796169586069942
1565357400,15.73798422,15.92798402,15.5913177,15.77998417,2714865,24.88673522842495,16.493480679583342,8.100226130741735,15.449369689777791,14.903546163166672,15.662307667771001,15.795053350478911
1565371800,15.78198417,15.80331748,15.66331762,15.66331762,969300,24.803028724070384,16.473108477791676,8.143188231512969,15.471962259666679,14.906451715750006,15.662451946660859,15.785968127687262
1565616600,15.50198445,15.71331757,15.25931803,15.43998451,2399535,24.725389970356368,16.452566831708346,8.179743693060322,15.490865944333347,14.906229493750006,15.630670884280736,15.762107188536417
1565631000,15.43665118,15.47865114,15.25331803,15.26798469,1193490,24.657673838613157,16.432544629583344,8.207415420553529,15.50777703855557,14.90598504958334,15.57885857081206,15.72802977484425
1565703000,15.23331805,15.65931763,15.1853181,15.65265097,3638955,24.5842512048649,16.413730759583345,8.24321031430179,15.530288127111124,14.909668379250007,15.589400342124621,15.722831236579129
1565717400,15.63998431,15.73198422,15.59465103,15.65531763,2216895,24.52461028820326,16.39678633212501,8.268962376046762,15.546139963000014,14.919251703000008,15.59881709753539,15.718175125780569
1565789400,15.37198458,15.43265119,14.63465199,14.76331853,6601905,24.478465774905352,16.377414129333342,8.276362483761334,15.552480697444457,14.924973919500006,15.479460159316048,15.652322946761219
1565803800,14.74465188,14.83198512,14.63998532,14.64731864,4042590,24.426708405880653,16.35674748337501,8.286786560869368,15.556221434444456,14.933057244666673,15.360582799413756,15.583012304915618
1565875800,14.7186519,14.74531854,14.10531919,14.3579856,4868625,24.375998034772167,16.334719727708343,8.29344142064452,15.554976991222231,14.938679461250008,15.217354628068934,15.49852770457661
1565890200,14.34998561,14.39398556,14.1266525,14.36798559,3000735,24.31453640466738,16.311530862083345,8.30852531949931,15.55676958200001,14.944685010750005,15.096016194059086,15.42055928288167
1565962200,14.44465218,14.81398514,14.42398553,14.69731859,3819945,24.249145978466558,16.289811439416678,8.330476900366799,15.565036240333345,14.953273891000006,15.039059393479217,15.370680614407073
1565976600,14.69065193,14.69198526,14.53998542,14.6599853,2445345,24.18262623032757,16.267903128083343,8.353180025839118,15.571036234333345,14.966551655500007,14.984905951553614,15.321667144447964
1566221400,14.94798501,15.12665149,14.78331851,15.12665149,3526590,24.113569761583523,16.24818925895834,8.382808756333159,15.580643632000013,14.985590525250007,15.005155314188812,15.308217788968795
