time,open,high,low,close,Volume,BB 상단,BB 중단,BB 하단,MA90,MA120,EMA13,EMA28
1665595800,11.554,11.635,11.487,11.5,3145450,25.392764779501217,16.293952083333316,7.1951393871654155,14.552450000000002,15.393895833333357,12.024156294839141,12.419836764114766
1665667800,10.9775,12.071,10.816,11.955,15185420,25.386188029041314,16.261706249999982,7.137224470958651,14.486361111111114,15.347095833333357,12.014276824147835,12.387779056244783
1665682200,11.955,12.055,11.838,11.962,6561420,25.382819435581215,16.230256249999982,7.0776930644187495,14.418205555555556,15.298354166666691,12.00680870641243,12.358414983400316
1665754200,12.059,12.108,11.254,11.356,10952410,25.396108078412688,16.196435416666652,6.996762754920617,14.342038888888892,15.243570833333358,11.913836034067797,12.289282915579605
1665768600,11.354,11.443,11.205,11.237,4811230,25.397626915383256,16.16026041666665,6.92289391795004,14.26751666666667,15.186795833333358,11.817145172058112,12.21671168002239
1666013400,11.518,11.929,11.517,11.856,10413200,25.40551406968182,16.130618749999982,6.855723430318143,14.193472222222224,15.142012500000023,11.822695861764096,12.19183501243464
1666027800,11.866,11.946,11.826,11.887,4162900,25.415261254940784,16.101856249999983,6.788451245059182,14.117650000000003,15.096745833333356,11.831882167226368,12.170811908128803
1666099800,12.383,12.486,11.62,11.882,8315620,25.42699005750867,16.073693749999986,6.720397442491301,14.039605555555557,15.055004166666691,11.8390418576226,12.15089384549923
1666114200,11.891,12.065,11.762,11.969,4630640,25.440190250781875,16.04688541666665,6.653580582551429,13.96112777777778,15.012887500000025,11.857607306533657,12.138349442361351
1666186200,11.893,12.35,11.839,11.964,8465370,25.419979743848465,16.014806249999985,6.609632756151505,13.88335,14.973554166666691,11.872806262743135,12.126325342888155
1666200600,11.96,12.118,11.933,12.052,3254770,25.392153722383345,15.982585416666648,6.573017110949952,13.807405555555556,14.936212500000023,11.898405368065545,12.12119945717173
1666272600,12.113,12.769,12.112,12.379,11070780,25.374095795038688,15.954431249999981,6.5347667049612745,13.741738888888891,14.894912500000023,11.967061744056181,12.138978804952991
1666287000,12.376,12.377,12.134,12.188,5093570,25.373338055419893,15.927927083333318,6.482516111246744,13.673394444444448,14.848279166666691,11.998624352048155,12.142359577025198
1666359000,12.11,12.438,11.889,12.314,9461560,25.364147890740366,15.901156249999985,6.438164609259605,13.601361111111114,14.802537500000023,12.043678016041277,12.154196847575184
1666373400,12.31,12.498,12.302,12.464,5156320,25.329020875772343,15.871689583333318,6.4143582908942935,13.531261111111114,14.75652916666669,12.103724013749666,12.17556258222517
1666618200,12.526,12.555,12.065,12.465,7807710,25.287911761426336,15.841618749999986,6.395325738573636,13.471572222222223,14.708845833333356,12.155334868928286,12.195523783451021
1666632600,12.455,12.709,12.426,12.6,4545540,25.244909711050084,15.812406249999986,6.379902788949886,13.413194444444446,14.662504166666688,12.218858459081387,12.223418694937157
1666704600,12.691,13.275,12.6725,13.192,9106130,25.20255864152709,15.787302083333321,6.37204552513955,13.369816666666669,14.61952916666669,12.357878679212618,12.290217405631147
1666719000,13.193,13.3,13.136,13.258,4254580,25.121400027046263,15.757789583333322,6.394179139620379,13.327772222222224,14.576329166666689,12.486467439325102,12.356961032828998
1666791000,12.87,13.385,12.71,12.918,8647370,25.08549390457426,15.732252083333323,6.379010262092386,13.279483333333337,14.52872916666669,12.548114947992945,12.395653375392516
1666805400,12.921,13.058,12.866,12.896,3516400,25.053114810450683,15.707277083333326,6.361439356215968,13.23181666666667,14.481812500000022,12.597812812565381,12.43016003915855
1666877400,13.664,13.825,13.126,13.315,10503650,25.01298603647873,15.683939583333323,6.35489313018792,13.189183333333336,14.436420833333356,12.700268125056041,12.491183484733822
1666891800,13.316,13.355,13.156,13.177,3612920,24.97982848040651,15.660985416666655,6.3421423529268015,13.144350000000003,14.38882916666669,12.768372678619464,12.538481175441834
1666963800,13.117,13.799,13.061,13.6985,10501220,24.968875060839014,15.64599999999999,6.323124939160966,13.099533333333337,14.34356666666669,12.901248010245254,12.618482473687225
1666978200,13.699,13.85,13.649,13.833,6368150,24.960961789369684,15.632874999999991,6.3047882106302975,13.054166666666672,14.298725000000022,13.034355437353074,12.702242303088106
1667223000,13.764,13.838,13.299,13.621,5622070,24.944340853632767,15.616195833333324,6.28805081303388,13.021366666666673,14.253966666666688,13.118161803445492,12.765604902875133
1667237400,13.622,13.634,13.474,13.499,3739260,24.929068241050388,15.599133333333324,6.26919842561626,12.990722222222225,14.208225000000022,13.172567260096136,12.81618387509064
1667309400,13.808,13.925,13.522,13.669,7082060,24.921434485999207,15.58528749999999,6.249140514000773,12.965611111111114,14.17636666666669,13.243486222939545,12.874998780256803
1667323800,13.665,13.713,13.531,13.54,3542960,24.919402927928086,15.572395833333324,6.2253887387385625,12.940555555555557,14.140883333333356,13.285845333948181,12.92086093334254
1667395800,13.85,14.15,13.683,13.725,7830530,24.921099599361433,15.562770833333326,6.204442067305218,12.9238,14.114033333333357,13.348581714812727,12.976318800008572
1667410200,13.72,14.208,13.213,13.214,8421140,24.926894738002225,15.550416666666656,6.173938595331089,12.898733333333336,14.081716666666688,13.329355755553767,12.992710606904533
1667482200,13.046,13.78,12.957,13.483,8935860,24.907317140221082,15.53273749999999,6.1581578597789015,12.88158888888889,14.044883333333356,13.3513049333318,13.026523668497324
1667496600,13.48,13.611,13.409,13.422,3794610,24.888222979135715,15.514883333333325,6.141543687530934,12.863000000000001,14.005933333333354,13.361404228570114,13.05379789825613
1667568600,13.992,14.229,13.699,13.855,11374800,24.868252365575326,15.499612499999992,6.1309726344246585,12.866977777777779,13.969633333333354,13.431917910202955,13.109053215617777
1667583000,13.859,14.174,13.7,14.174,6915880,24.850460980874402,15.486749999999992,6.123039019125583,12.86962222222222,13.938216666666687,13.537929637316818,13.182497821437241
1667831400,14.228,14.299,13.959,14.1495,4919940,24.81905538225282,15.470893749999991,6.1227321177471605,12.875016666666665,13.901795833333352,13.625296831985844,13.249187626855363
1667845800,14.151,14.411,14.082,14.301,3743050,24.781307442719616,15.454722916666661,6.128138390613705,12.882272222222223,13.865045833333351,13.721825855987866,13.321726411210166
1667917800,14.825,14.891,14.44,14.603,8060300,24.76442324090096,15.444502083333328,6.124580925765695,12.894561111111113,13.82918750000002,13.847707876561028,13.410090106988775
1667932200,14.594,14.689,14.22,14.607,5171380,24.749129224194878,15.434781249999995,6.120433275805112,12.907283333333334,13.792312500000019,13.956178179909452,13.492635616851619
1668004200,14.167,14.208,13.823,13.875,6476990,24.732393912191235,15.420860416666665,6.109326921142097,12.910994444444443,13.749904166666687,13.944581297065245,13.519005574310128
1668018600,13.87,13.905,13.76,13.783,4154430,24.71777190202225,15.407002083333333,6.096232264644419,12.911761111111112,13.707370833333353,13.921498254627352,13.53721208642667
1668090600,14.7905,15.401,14.548,15.372,14544320,24.715561990105662,15.40529375,6.095025509894336,12.928772222222223,13.683062500000018,14.128712789680588,13.663749183914486
1668105000,15.375,15.773,15.315,15.749,8137000,24.705978823699223,15.401322916666667,6.0966670096341105,12.948327777777779,13.661479166666686,14.36018239115479,13.807559585023832
1668177000,15.8075,16.26,15.483,16.255,9148190,24.70219331799896,15.399947916666669,6.097702515334374,12.968505555555556,13.640295833333337,14.63087062098982,13.976348579160119
1668191400,16.254,16.388,16.12,16.328,5855080,24.694782065427006,15.397552083333334,6.100322101239662,12.990083333333335,13.619920833333337,14.87331767513413,14.138531435769766
1668436200,16.221,16.482,15.926,16.48,6454290,24.698316584442814,15.398922916666669,6.099529248890521,13.013505555555557,13.608612500000001,15.10284372154354,14.300012026406334
1668450600,16.482,16.538,16.291,16.317,4685800,24.69983812631156,15.399543750000003,6.099249373688448,13.03362777777778,13.595804166666671,15.276294618465892,14.439114645274863
1668522600,16.7215,16.997,16.557,16.584,7457860,24.69902642667307,15.399281250000001,6.099536073326934,13.068061111111112,13.591537500000005,15.463109672970765,14.58703777318694
1668537000,16.58,16.806,16.385,16.673,4971420,24.694448857198545,15.397960416666669,6.101471976134791,13.107427777777778,13.588462500000002,15.635951148260656,14.730897237105083
1668609000,16.143,16.359,15.905,16.205,8158090,24.667365616786945,15.390927083333334,6.114488549879722,13.141261111111112,13.579637500000002,15.717243841366276,14.832559496615078
1668623400,16.204,16.212,15.874,15.938,6046820,24.63864552665863,15.382956250000001,6.127266973341371,13.172483333333336,13.569237500000003,15.748780435456808,14.90879677271059
1668695400,15.715,16.265,15.587,15.84,12391880,24.59057609435079,15.371477083333335,6.15237807231588,13.202216666666668,13.55830416666667,15.761811801820121,14.973017684937446
1668709800,15.837,15.85,15.539,15.677,3951890,24.534129696417125,15.35831875,6.182507803582878,13.23272777777778,13.545512500000005,15.749695830131532,15.021568189424519
1668781800,15.971,16,15.124,15.303,6038080,24.47642851028293,15.343772916666667,6.211117323050406,13.259322222222224,13.525270833333337,15.685882140112742,15.040977279809034
1668796200,15.301,15.464,15.174,15.408,4173860,24.422875083260358,15.330277083333334,6.237679083406308,13.283866666666666,13.504370833333338,15.646184691525207,15.066289191546343
1669041000,15.132,15.476,15.09,15.339,4575010,24.376805601286804,15.317747916666669,6.258690232046533,13.306866666666668,13.494087500000004,15.602301164164462,15.085096833508663
